"id","title","body","created_at","updated_at"
"4060","PukiWikiからGoogleサイトへの移行方法？","PukiWikiからGoogle Apps版Googleサイトにデータを移行する一番てっとり早い方法は何ですかね・・・。

「Googleサイト側にAPI無いんだからコピペするしか無いか」

などと考えていたんですが、予想以上に移行予定のPukiwikiのページ数が多かった・・・。

komagataの悲しみが鬼なった。","2009-02-14 03:44:00","2009-02-14 03:47:50"
"4059","Google AppsアカウントはOpenID対応してない","<blockquote><a href=""http://code.google.com/intl/ja/apis/accounts/docs/OpenID.html"">OpenID for Google Apps - Account Authentication API - Google Code</a>

Note: OpenID authentication is currently only supported for Google accounts, not Google Apps (hosted) accounts.</blockquote>

「<a href=""/4017"">ITベンチャー勝ち組セット</a>」などとほざいてましたが、まさにGoogle Appsマンセー状態でGmail、Googleカレンダー、Googleサイトなどに依存しまくってます。（WikiはRedmineのよりGoogleサイトの方がよさそうです。）

なんかちょっと社内アプリ作るなら面倒なのでGoogle Appsのアカウントを使いたいなあと思ったんですが、普通のGoogleアカウントだけでGoogle AppsアカウントはOpenID対応してないんですね。がっかり・・・。

Google Appsアカウントにまとめると何が便利って、入社・退職の処理が簡単になるからです。なるべく自動化したいなあ。","2009-02-12 23:07:00","2009-02-12 23:14:54"
"4058","最新の神様","日本ではありとあらゆるものに神様が宿るという考えがあります。

でも最新の神様はあんまり皆さんご存じ無いんじゃないでしょうか？
丁度良い機会なのでいくつかご紹介したいと思います。

*最新の八百万の神（信仰を集めてる順）*

* printfの神
* Visual SourceSafeの神
* <a href=""http://ja.wikipedia.org/wiki/Mach-O"">Mach-O</a>の神
* find . -name \* -exec rm {} \;の「{}」の部分の神
* mail.force_extra_parametersの神

最後のは邪神です。怖い。","2009-02-06 01:28:00","2009-02-06 01:55:37"
"4056","XREAの障害時の対応に関して","<pre>ユーザがサーバ障害・不具合を認識
　│
　├───┐
　│　　ユーザがユーザ掲示板に書き込み
　│　　　↓
　│　　xrea 側からの反応一切無し
　│
　│
　├───┐
　│　　ユーザが value-domain のお問い合わせフォームから問い合わせ
　│　　　↓
　│　　サポート受付担当者からテンプレートな返事にて
　│　　担当部門が緊急対応をしており、
　│　　受付担当者は受付が担当の為、詳細の状況は何も返答できず、
　│　　ユーザ掲示板にを活用しつつ待つようにと返答
　│　　　↓
　│　　ユーザがユーザ掲示板に書き込み
　│　　　↓
　│　　xrea 側からの反応一切無し
　│
　│
　├───┐
　│　　ユーザが digirock のコンタクトフォームからお問い合わせ
　│　　　↓
　│　　digirock 側からの反応一切無し
　│
　│
　└───┐
　　　　ユーザが digirock の代表電話番号へ電話
　　　　　↓
　　　　留守番電話に切り替わり、人が電話に出ず</pre>

<blockquote><a href=""http://sb.xrea.com/showpost.php?p=87676&amp;postcount=22"">XREA&amp;CORE SUPPORT BOARD - View Single Post - FTP障害・メール障害の原因は逆引きDNSの不具合？</a>

以上のことから、サポート受付担当は、障害・不具合を認識しているが、
サーバ管理担当者やネットワーク管理担当者が、何をしているのか、
ユーザには、何も報告されず、何も分からない状況。
ユーザは、不具合の状態のまま、ただ待つのみ。
xrea に見切りを付けたユーザは、xrea 以外のレンタルサーバに移動を始めている模様。

サポート受付担当者は担当部門が緊急対応を
行っていると言うが、不具合があまりも長時間にわたるため、
サーバ管理担当者やネットワーク管理担当者が、実際何をしているのか全く分からない。</blockquote>

XREAが5日ぐらい障害中。（エクスリアって読むらしいですよ！）

技術的な問題だけでなく、サポート体制や組織内の意思疎通も正常な状態ではないように思えます。

個人向けサービスと考えて、仕事では同じレンジの用途では別のサーバーを探そうと思いました。","2009-02-06 01:02:00","2009-02-06 01:23:05"
"4057","opensslの辰","年末やったSSLの証明書が先月末切れた！？

設定ミス？

もはやこれまで！

さあopenssl genrsa ... と刺青を彫ろうか、と思ったが、お金の支払いの問題で切れただけだった。（支払いは俺がやってないので）

よかった。銭湯行けなくなるとこだったよ・・・。

関連：<a href=""/3977"">もう2度とハマらない！SSL証明書の設定</a>","2009-02-06 01:17:00","2009-02-06 01:22:16"
"4055","スピリチュアルプログラミング","<a href=""http://d.hatena.ne.jp/dandaso/"">id:dandaso</a>に「3日ワイアードに凸る」というメッセを受けて行って来ました。<a href=""http://d.hatena.ne.jp/perezvon/"">id:perezvon</a>と合流してワイアードさんに。広くて綺麗なオフィス。そのあと3人プラス<a href=""http://d.hatena.ne.jp/p4life/"">id:p4life</a>さんで飲み行きました。

そこの場で出た、

「スピリチュアルプログラミング・スピリチュアル系プログラマー」

という概念をまとめておきたいと思いました。

*スピリチュアルプログラミングとは*

オカルトによってコードの持つ本来の力を高める方法論である。追い詰められたプログラマーならば誰しも感じたことのある「小人」や「妖精」の存在もコードに宿る八百万の神の一部である。

*コード力が高まる行為*

* *祈る*
もっとも基本的な行為。一心不乱に祈ることでバグ発生率を抑える。
（ぬるぽの神、セグフォの神、OOM Killerの神などに祈る）
* *強い信念*
バグは作っていない。というか今までバグを書いたことが無いというぐらいの気骨が重要です。
* *徹夜する*
徹夜をすると絶対動くんだ。むしろ動かないと俺が死ぬ！という強い思いがコードに注入されます。一行入魂。

*コード力が低下する行為*

* *ブランチを切る*
ブランチを切ることでコードに集まるパワー（バグ出るなという想い）が分散してしまいます。
* *テストをする*
テストは唯一無二のコードの動作に対する疑いにつながります。絶対に動くという強い意思を持ちましょう。
* *コードをジェネレートする*
コードをコンピューターごときに書かせてはいけません。手書きにこそ強い念が篭るのです。

スピリチュアルプログラミングはポッと出のTDD/BDDなどに比べて数千年の歴史があります。

みなさんも、スピリチュアルプログラミングにチャレンジしてみるか、もしくは反面教師としてはいかがでしょうか。","2009-02-04 01:09:00","2009-02-04 12:26:32"
"4054","Windowsのメール製品に混乱","「パソコンが動かない」という留守電を受けて実家へ行ってきました。

実家のパソコンはVAIO type-N N51B。フツーのVistaのノートです。確か１０万ぐらいでした。

<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B000QUUGEY/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/21eZP0E3oBL._SL160_.jpg"" width=""150"" height=""112"" alt=""ソニー(VAIO) VAIO typeN N51B Office2007/Vista Home Premium VGN-N51B"" title=""ソニー(VAIO) VAIO typeN N51B Office2007/Vista Home Premium VGN-N51B"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B000QUUGEY/p0t-22"">ソニー(VAIO) VAIO typeN N51B Office2007/Vista Home Premium VGN-N51B</a></li><li>ソニー</li><li>ソニー</li><li>定価：</li><li>新品価格：￥ 134,774</li><li>ASIN：B000QUUGEY</li></ul></td></tr></table>

電源入れてみると、「ログインマネージャーが立ち上がりません」的なメッセージと、C++ランタイムライブラリのエラーでエクスプローラーが立ち上がらない。セーフモードも同じ。

Linuxで言ったら、GDMエラーとGTK+のエラーみたいな状態？ログはどこに書かれてるんだろうとか思いましたが、深追いせず、UbuntuのCDで立ち上げてデータを救った後、リカバリしました。

最近のパソコンには<a href=""http://ja.wikipedia.org/wiki/Windows_%E3%83%97%E3%83%AC%E3%82%A4%E3%83%B3%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AB%E7%92%B0%E5%A2%83"">WindowsPE</a>とかいう組み込みWindowsがリカバリで起動するらしくて、えらい楽でした。

ただ、ハマッたりはなかったんですが、リカバリとWindows Updateは単純に10時間ぐらいかかりました・・・。

それと、両親にはHotmailを規定のメールソフトとして使ってもらってたんですが、勝手にアップデートされた（そう操作したんだろうけど）のでメールが使えなくなった。と言っていた。

Outlook Express、Windows Mail、Windows Live Mail、Windows Live Hotmailと似たようなソフト／名称がありまくって混乱。

実装も、Windowsネイティブ、ASP.NETベース？、SilverLightベース？と良くわからん状態。

正確に言うと、Windows Live Hotmailを「規定のメールクライアント」にしたい（UIが変わると親が混乱するので）のだが、出来ない。

Windowsネイティブの「Windows Mail」か、Webアプリをローカル化した「Windows Live Mail」のどっちかを使えということらしい。

Windows Live hotmailのURLショートカットをデスクトップに置いて使ってもらうことにした。

また、データ紛失が怖いというのでDropboxを設定してきた。バックアップや同期の概念は分かりづらいと思うので、今度また説明する必要があるなと思った。","2009-02-01 23:28:00","2009-02-02 13:11:48"
"4053","ニッチ製作者の引退を止めたい","オープンソースソフトの作者の方、ニコニコ動画などでの動画の作者の方、オモシロテキストを書いてくれる方。

月にこのぐらい儲かればバージョンアップができる、月にこのぐらい儲かれば動画を週１でアップできる、月にこのぐらい儲かれば毎日更新できる。

Paypalなどを使って、寄付というより、複数人の利用者　対　作者で、金額　対　成果物の基準のテンプレみたいのを作って、両方が幸せになれる仕組みはできないものかと・・・。

主に、ニッチなソフトや動画作成者の方は社会人になると同時にほぼその活動から引退されます。（生活のために当たり前です）

それが私は嫌なのです。少々の金を払ってもあなた方のニッチに暴走した作品が使いたいのです。見たいのです。","2009-01-26 01:46:00","2009-01-26 02:00:16"
"4052","買い物難民","# ディシディアファイナルファンタジーを買いました。6000円ぐらいでした。埃被ったPSPに入れて電源を入れると、ファームウェアのバージョンアップをしないとプレイできない旨のメッセージ。バージョンアップしようとするとバッテリーが足りない旨のメッセージ。辞めました。
<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B001GXQQTE/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/41SMzHKq1cL._SL160_.jpg"" width=""96"" height=""160"" alt=""ディシディア ファイナルファンタジー(特典なし)"" title=""ディシディア ファイナルファンタジー(特典なし)"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B001GXQQTE/p0t-22"">ディシディア ファイナルファンタジー(特典なし)</a></li><li>スクウェア・エニックス</li><li>スクウェア・エニックス</li><li>定価：￥ 6,090</li><li>新品価格：￥ 4,645</li><li>中古価格：￥ 4,300</li><li>ASIN：B001GXQQTE</li></ul></td></tr></table>
# <a href=""http://f-pig.blogspot.com/"">kawadu</a>と飲みました。7000円ぐらいでした。楽しかった。
# 注文してたノート（Thinkpad x61）用のメモリ（2GB）が届きました。2000円ぐらいでした。OSが4GBを認識できないそうで、意味ありませんでした。
<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B0019DIPYK/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/31akUrBJIkL._SL160_.jpg"" width=""160"" height=""160"" alt=""上海問屋セレクト ノートパソコン用メモリ PC2-5300 DDR2 SODIMM 2GB"" title=""上海問屋セレクト ノートパソコン用メモリ PC2-5300 DDR2 SODIMM 2GB"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B0019DIPYK/p0t-22"">上海問屋セレクト ノートパソコン用メモリ PC2-5300 DDR2 SODIMM 2GB</a></li><li>上海問屋</li><li>上海問屋</li><li>定価：</li><li>新品価格：￥ 1,999</li><li>ASIN：B0019DIPYK</li></ul></td></tr></table>
# 6000円ぐらいで買ったUSBバーコードリーダーを試しました。本のバーコードを読んでみると、「ISBNの数字とリターンキー」を入力したのと同じことになりました。これは色々使えそうです。
<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B000923I4E/p0t-22""><img src=""http://ecx.images-amazon.com/images/I/41DF0JHTRBL._SL160_.jpg"" width=""160"" height=""89"" alt=""エフケイシステム CCDバーコードリーダー USBインターフェイス TSK-U"" title=""エフケイシステム CCDバーコードリーダー USBインターフェイス TSK-U"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B000923I4E/p0t-22"">エフケイシステム CCDバーコードリーダー USBインターフェイス TSK-U</a></li><li>レイ・アウト</li><li>レイ・アウト</li><li>定価：</li><li>新品価格：￥ 6,300</li><li>ASIN：B000923I4E</li></ul></td></tr></table>
# ニコニコ動画を見ました。月額525円のプレミアム会員料金を払っています。板東英二の動画で笑いで涙が出ました。またRULE of ROSEのゲーム実況動画を見始めました。とても先が楽しみです。
<iframe width=""312"" height=""176"" src=""http://ext.nicovideo.jp/thumb/sm5884164"" scrolling=""no"" style=""border:solid 1px #CCC;"" frameborder=""0""><a href=""http://www.nicovideo.jp/watch/sm5884164"">【ニコニコ動画】板東英二のパーフェクトプロ野球教室</a></iframe>
<iframe width=""312"" height=""176"" src=""http://ext.nicovideo.jp/thumb/sm3336852"" scrolling=""no"" style=""border:solid 1px #CCC;"" frameborder=""0""><a href=""http://www.nicovideo.jp/watch/sm3336852"">【ニコニコ動画】【訛り実況】 RULE of ROSE　Vol：01</a></iframe>

ここのところ、金銭感覚というか、お金に関する基準があやふやで、自分自身の買い物に対する評価が出来ません。

商品にかけられた手間、商品からうける影響、自分の満足度、消費される時間、など色々な要素があると思うんですが、それらに関するモデルが自分の中に無い感じです。

みなさんは上記の買い物に関して「良い」「悪い」で言ったらそれぞれどう思われるでしょうか。

判断基準なども教えていただけると参考になります・・・。","2009-01-26 01:12:00","2009-01-26 01:43:46"
"4051","ステージング環境認証問題","この前書いた<a href=""/4050"">この</a>問題。

長いので以下<a href=""/4050"">ステージング環境認証問題</a>と言うことにします。

（ステージング環境については<a href=""/3912"">こちら</a>）

元エントリーにもコメントをいただき、大変参考になりました。僕の場合、３日考えて良い解決法が見つからない時は大抵１ヶ月かかっても見つからないのでブログに書いたり人に助けを求めたりします。（サーセン・・・）

今回もそれを実行したところ<a href=""http://d.hatena.ne.jp/dandaso/"">id:dandaso</a>にナイスアイデアを頂きました。（Thanks!）

皆様方におかれましては、

「そんなに悩むところか？」

感が否めないかもしれませんが、僕と同じく悩んだ方がいて、参考になったりすれば幸いです。

*ステージング環境認証問題対応方法*

一言で言うと、「クッキーの値で認証する」ということです。

*foo*というアプリがあるとして、まず、下記のようなBASIC認証をがかかった認証用クッキーを設定するプログラムを見えないとこに置きます。（PHPが便利でした）

<pre><code><?php
$user = 'foo';
$pass = 'bar';
$realm = 'foo';

if ($_SERVER['PHP_AUTH_USER'] === $user and $_SERVER['PHP_AUTH_PW'] === $pass):
    setcookie($realm, sha1($pass));
    header('Location: /');
else:
    header(""WWW-Authenticate: Basic realm=\""{$realm}\"""");
    header(""HTTP/1.0 401 Unauthorized"");
?>
<html>
  <head>
    <title>Authentication</title>
  </head>
  <body>
    <h1>Authentication</h1>
    <p>正しいユーザー名とパスワードを入力してください。</p>
  </body>
</html>
<?php endif ?></code></pre>

本来、問題になっているアプリ「foo」に上記のアプリのAliasを張ります。（上記をfooのリポジトリに入れたくないので）

<pre><code><VirtualHost *:80>
  ServerName foo
  Alias /auth /path_to/auth.php
...(snip)...
</VirtualHost></code></pre>

fooのアプリのApplicationControllerでlogin_required（本来のBASIC認証）より先にcookieを見て認証します。（認証失敗したらさっきのPHPにリダイレクトする）

<pre><code>require 'digest/sha1'
 
class ApplicationController < ActionController::Base
 
...(snip)...
 
  before_filter :cookie_auth_required if $STAGING

  def cookie_auth_required
    redirect_to ""/auth"" unless cookies[""foo""] == Digest::SHA1.hexdigest(""bar"")
  end
end</code></pre>

ステージング環境でのみこの認証を追加したいので、capの設定ファイルにステージング環境用フラグを追加するタスクを書きます。（フラグの書き方、もっとキモくない方法しりたいです・・・）

config/deploy/staging.rb:

<pre><code>namespace :deploy do
  desc 'Added staging flag in production.rb'
  task :before_restart do
    run ""echo '$STAGING = true' >> #{current_path}/config/environments/production.rb""
  end
end</code></pre>

これで http://foo/auth というURLと foo / bar というID/PASSをお客さんに教えることでステージング環境を認証有りで確認してもらうことができました。

お客さんの手間と本来のアプリのリポジトリの影響を最小限にしたいがためにこんな形になりました。

ブラウザを閉じるまでの間、cookie内にパスワード（のハッシュ）があるので大事な認証に使うのは辞めた方がいいと思います。利便性とのトレードオフで今回の自分ような、見られても致命的な影響が無いものならいいかなと思いました。

Apacheの設定とかでcookieの値を見てはじければ、fooから認証コードが取れてもっとよさげです。そういうモジュールとか無いのかな？引き続き模索してみます。

参照
* <a href=""/4050"">お客さんへの確認環境の認証方法について</a>
* <a href=""/3912"">capistrano-extでステージング環境にデプロイ</a>","2009-01-25 20:18:00","2009-01-25 21:15:52"
"4050","お客さんへの確認環境の認証方法について","お客さんにWebサイト作成の進行状況を確認してもらうための環境をBASIC認証をかけて公開することがよくあります。（本番とは別）

しかし、Railsのrestful_authenticationプラグインだとユーザー認証にBASIC認証を使うために、apache側でかけたBASIC認証と二重になってしまってうまくありません。（ユーザー認証がBASIC認証だというのは理に適っていて辞めたくない感じです）

IP制限を使ってましたが、確認してもらうお客さんが複数いたり、IPが一定しないと使い勝手がよくありません。

プロクシなどは一般のお客さんに使ってくれと言うのは厳しいです。

こういうとき皆さんどうしてますか？

追記：

こういう対応になりました・・・。

* <a href=""/4051"">ステージング環境認証問題</a>

","2009-01-20 22:34:00","2009-01-25 21:10:42"
"4049","兼業自宅警備員","<blockquote><a href=""http://d.hatena.ne.jp/elm200/20090116/1232094575"">ベトナムに戻ります - Rails で行こう！</a>

しかしなあ・・・。くだらない話、もし私が最上流工程を担当するとなったら、スーツを着て、東京で堅苦しい生活を送らなければならないだろう・・・とほほ（苦笑）。それが私のボヘミアン（放浪者）な部分とうまく整合しないのである。このジレンマにはこの10年間悩まされてきた。そろそろケリをつけるべきときだろうが、どうしたらものやら。</blockquote>

海外のベンチャーだとチラホラ聞くけど、日本でもまったく会わないでSCMとBTSとSkypeだけで開発することできないのかな。

rono23はボリビア（南米）好きだというので、

「南米からコミットして円稼いだら？」

などという話をするんだけど、自宅警備員とかもこうやって働けないかな。

具体的にはRedmineのチケットの「*予定工数*×*時給*」を受け取るという・・・。

自社サービスの場合はちゃんと個人情報を隔離すれば無理では無さそうな気がする。自分で金払えるようになったら試してみたい。","2009-01-20 21:46:00","2009-01-20 22:02:44"
"4047","6000円ストア","<a href=""http://astore.amazon.co.jp/p0t-22"">6000円ストア</a>作りました。

参照：<a href=""http://docs.komagata.org/4041"">6000円の法則 - p0t</a>","2009-01-19 16:01:00","2009-01-19 16:02:18"
"4046","CakePHPで出来たフォトブログ - Cheesecake Photoblog","参考になるCakePHPのアプリのソースを探してCakeforgeのCheesecake Photoblogというのをインストールしてみました。

<blockquote><a href=""http://cakeforge.org/projects/cheesecake/"">CakeForge: Cheesecake Photoblog: Project Info</a>

A simple to setup and use Photoblog using cake which has theming, tags, comments and archive browsing using several options. more information on http://cheesecake-photoblog.org</blockquote>

CakeforgeでCakePHP自身の次にダウンロードされてるそうです。最新安定板である1.5.1 Stableを使ってみました。

<blockquote>Quick Start
 
1. Untar and upload the entire contents of the tarball in a folder of your liking on your website
2. Go to http://yourdomain.com/path_to_your_cheesecake_install/install/ and follow the instructions on screen</blockquote>

インストール方法はREADMEの通り簡単ですが、下記を直さないと画面真っ白です。

<pre><code>diff app/views/layouts/default.thtml{,.org}
15c15
< <script type='text/javascript'></script>
---
> <script type='text/javascript'></code></pre>

<a href=""http://www.flickr.com/photos/komagata/3206409156/"" title=""cheeseCake - alpaka mini by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3498/3206409156_bc08ebf1d8.jpg"" width=""500"" height=""483"" alt=""cheeseCake - alpaka mini"" /></a>

普通のフォトブログですが、テーマをサポートしてたり、CakePHPをベースにオープンソースソフトを作る参考になりそうです。","2009-01-18 21:26:00","2009-01-18 21:34:37"
"4045","森ガール","<a href=""http://www.flickr.com/photos/komagata/3196701220/"" title=""皇太子様がこのスレに御興味を持たれたようです。 by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3414/3196701220_35cae0934d_o.png"" width=""247"" height=""231"" alt=""皇太子様がこのスレに御興味を持たれたようです。"" /></a>

皇太子様がこの森ガールに御興味を持たれたようです。","2009-01-14 19:17:00","2009-01-14 20:51:45"
"4043","Remedie - Debian etch","朝から

「remedieというものがあるらしいけど、ニコ厨ってだけで致命的なのに、あんな便利そうなものを使い出したらおれは仕事をせずに餓死するから使いません。」

という話をしたら、<a href=""http://rono23.blogspot.com/"">rono23</a>が熱心に仕事してる振りしてMacにremedie入れて俺に自慢してきた。

そんなもん見せられて入れないでいることができるわけがない。もし俺が餓死したらあんた殺人者だぞ。

ということでremedie入れてみた。

*Debian etchにremedie*

gitは入ってるのでclone（etchで新しいgitを使う場合は<a href=""/4032"">こちら</a>）

<pre><code>git clone git://github.com/miyagawa/remedie.git</code></pre>

LibXML2関係に必要なのでlibxml2-devを入れる。

<pre><code>sudo apt-get install libxml2-dev</code></pre>

CPAN祭り（HTTP::Engineだけテスト通らなかったのでforce）

<pre><code>sudo perl -MCPAN -e shell
install Bundle::CPAN
install Module::Install
install Feed::Find
install FindBin::libs
force install HTTP::Engine
install Image::Info
install JSON::XS
install Log::Log4perl
install MIME::Types
install MooseX::ConfigFromFile
install MooseX::Getopt
install Path::Class
install Rose::DB
install Rose::DB::Object
install String::CamelCase
install XML::RSS::LibXML
install DBD::SQLite
install Log::Dispatch
install File::Find::Rule
install XML::Atom
install XML::Feed
install Template
install DateTime::Format::ISO8601
install MooseX::ClassAttribute
install File::Find::Rule::Filesys::Virtual
install HTML::ResolveLink
install HTML::Selector::XPath
install YAML::Syck
install Cache::FileCache
install Web::Scraper
install HTML::Scrubber
install Path::Class::Unicode
install Text::Tags::Parser
install String::ShellQuote
install XML::OPML::LibXML
install Module::Install::AuthorTests
install Date::Parse
install XML::LibXML::Simple
install DBI</code></pre>

DBD::SQLiteがおかしいのでDBD::SQLite::Amalgamationを使う。

<pre><code>svn co http://svn.coderepos.org/share/lang/perl/DBD-YASQLite/trunk/ ./DBD-YASQLite
cd DBD-YASQLite
cat PLEAAAAAAAAAAASEEEEEE_READDDDDDDDDDDDDDD_MEEEEE
THIS IS FORK VERSION OF DBD::SQLite, DBD::SQLite::Amalgamination.
I want to use it, but DBD::SQLite doesn't maintained by maintener.
DBD::SQLite has a lot of known bugs.
perl Makefile.PL
make
make test
sudo make install</code></pre>

心の叫びを無視して続けます。

<pre><code>cd ../remedia
perl Makefile.PL
make
make test
perl -Ilib ./bin/remedie-server.pl</code></pre>

http://localhost:10010 で起動した。
ワーオ。

<a href=""http://www.flickr.com/photos/komagata/3193913779/"" title=""remedie by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3097/3193913779_fe09f6823c.jpg"" width=""500"" height=""263"" alt=""remedie"" /></a>

*Apacheからremedieに転送*

ローカルではApache使ってるのでremedieからlocalhost:10010にmod_proxyで飛ばす設定をしました。

<pre><code>sudo a2enmod proxy
sudo a2enmod proxy_http
sudo vi /etc/apache2/sites-avalable/remedie
<VirtualHost *:80>
  ServerName remedie
  DocumentRoot /var/www/
  CustomLog /var/log/apache2/remedie-access.log combined
  ErrorLog /var/log/apache2/remedie-error.log
  ProxyPass / http://localhost:10010/
  ProxyPassReverse / http://localhost:10010/
</VirtualHost>

sudo a2ensite remedie
sudo /etc/init.d/apache2 reload</code></pre>

mod_proxy_httpをロードしなければいけないというところでハマりました。

あとproxy.confでAllow from allしておく。
（coLinuxの中なのでWindowsからしかアクセスできないので適当）

<a href=""http://www.flickr.com/photos/komagata/3194765478/"" title=""remedie2 by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3079/3194765478_729a438c9a.jpg"" width=""500"" height=""349"" alt=""remedie2"" /></a>

いぃぃやっほう！
アクセスし易くなった。

*自動起動*

ローカルなので自動起動して欲しい。
本来デーモン化して/etc/init.d/skel を元に起動スクリプトちゃんと書くところだけど面倒だし終了時は毎回シャットダウンなので適当なスクリプトを置きました。

（多分daemonizeみたいなのがあって簡単にdaemon化できるんだとおもうんだけどperlスキルが大昔で止まっているのでいじれない・・・）

<pre><code>sudo vi /etc/init.d/remedie
#!/bin/sh
cd /home/komagata/works/remedie/
nohup perl -I/home/komagata/works/remedie/lib /home/komagata/works/remedie/bin/remedie-server.pl &

sudo update-rc.d remedie defaults 99 1</code></pre>

これでcoLinux野郎も安心。
全体を通してremedie を *remedia* だと思ってたところが一番ハマりました。（何て発音すんの？）

このページをブラウザのトップに設定するのは仕事に深刻な影響が出そうです。

とはいってもあまりにも便利過ぎる。俺は餓死するだろう。

参考
* <a href=""http://overlasting.dyndns.org/2009-01-07-1.html"">これから15分で Remedie を始めるための資料</a>
* <a href=""http://httpd.apache.org/docs/2.2/ja/mod/mod_proxy.html"">mod_proxy - Apache HTTP サーバ</a>","2009-01-14 02:15:00","2009-01-14 12:42:04"
"4042","年金","今日は朝から溜まった年金を払いに郵便局に行った。

瀕死の重傷を負った。おれは餓死する。

郵便局のサービスは良かった。銀行より気持ち荒々しく素早く客をさばいてくれた気がする。好感持ちました。","2009-01-13 23:25:00","2009-01-13 23:27:55"
