"id","title","body","created_at","updated_at"
* 年内に終わらなかったこと。

*良かったこと*

* LVMが便利だったこと。
* Xenが便利だったこと。
* メモリ、HDDが糞安かったこと。
* 固定IPが便利だったこと。
* Lennyのインストーラーが再起動前にsources.listのCDの行をコメントアウトしてくれるようになったこと。
* 意外と場所を取らなかったこと。
* 意外と静かだったこと。
* 仕事に色々と役立ちそうだったこと。
* 色々勉強になったこと。
* おもろかったこと。

前回：<a href=""http://docs.komagata.org/4031"">安サーバー構築記１ - ハード組み立て・回線契約編</a>
発端：<a href=""http://docs.komagata.org/4017"">ITベンチャー勝ち組セット</a>","2009-01-02 18:58:00","2009-01-02 21:10:03"
"4031","安サーバー構築記１ - ハード組み立て・回線契約編","<a href=""http://docs.komagata.org/4017"">ITベンチャー勝ち組セット</a>で書いた安サーバーの構築記を書いていこうと思います。

実際買って設定してみたら上手くいかなかったなんてことがあるかもしれないので人柱の使命を果たす！

*ハード到着*

<a href=""http://www.flickr.com/photos/komagata/3148083502/"" title=""安サーバー機材一式 by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3115/3148083502_833596b374.jpg"" width=""375"" height=""500"" alt=""安サーバー機材一式"" /></a>

届いたもの一式。

１階のルーターから線を引っ張ってきて２階にサーバーを設置するので、長いLANケーブル、ハブ、電源タップ、ケーブルテープなども買ってきました。

*組み立て・設置*

<a href=""http://www.flickr.com/photos/komagata/3147253015/"" title=""安サーバー設置 by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3219/3147253015_59995338f2.jpg"" width=""375"" height=""500"" alt=""安サーバー設置"" /></a>

設置完了。
エレクターは家に元々ありました。

設置中に気付いたこと。

* ML115 G5はキーボード付いてたので別途買う必要無かった。
* ML115 G5のケースのもろもろの扱い易さは素晴らしかった。（特にHDD取り外しが楽！）
* マイナスドライバーが必要。
* ML115 G5は*アレ*が付いてないので買い足しに出かける必要があった。（実際、店の人に下記のようなイラストを見せて、「コレありますか？」と聞いた。通じた。）

<a href=""http://www.flickr.com/photos/komagata/3152759279/"" title=""are by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3247/3152759279_e20bd0e770_o.png"" width=""275"" height=""196"" alt=""are"" /></a>

*回線契約*

まず実家の回線はBフレッツにプロバイダーがBIGLOBEでした。固定IPがいくつか欲しいのでプロバイダーをINTERLINKのZOOT + IP8に切り替えました。

ZOOTはカード決済ならばオンラインで申し込んだその場で固定IPも使えるようになりました。（ZOOTはOutbound Port25 Blockingアリ）

またBIGLOBEの解約もしました。BIGLOBEの解約は分かり易く、オンラインですぐさま解約できました。糞面倒な手続きを覚悟していたので予想外の嬉しさです。（BIGLOBE++！）

固定IPはネットワークアドレス、ルーターアドレス、ブロードキャストアドレスで３つ使うので実質使えるのは５個です。

注意したいのが、固定IPには*Unnumbered機能*とかいうのに対応したルーターが必要ということです。

調べてみると、Unnumbered機能というのは、普通ルーターのWAN側にプロバイダから割り当てられたグローバルアドレスを設定し、LAN側にプライベートアドレス（192.168.0.1とか）を設定しますが、WAN側にグローバルを振らないで、LAN側にグローバルを振る機能だそうです。

なるほどねぇ～

実家のルーター、<a href=""http://corega.jp/prod/wlbargpxw/"">corega CG-WLBARGPXW</a>は対応してました。ヨカッタ。

ハブもcoregaです。<a href=""http://docs.komagata.org/2783"">何度か焼けたり</a>してますがまたcoregaの好感度アップです。（しかし無線LANルーターとハブの値段が変わらないとはこれいかに・・・）

続き：<a href=""http://docs.komagata.org/4036"">安サーバー構築記２ - ソフトウェア設定編</a>","2008-12-31 20:17:00","2009-01-02 21:02:14"
"4017","ITベンチャー勝ち組セット","<a href=""http://d.hatena.ne.jp/dandaso/"">id:dandaso</a>のオフィスにお邪魔させていただいて朝からガッチリ仕事！

オフィスはまったく無駄が無いですな。
ITベンチャーの勝ち組セットを教えてもらいました。

* <a href=""http://www.interlink.or.jp/service/flets/b/price.html"">ZOOT for Bフレッツ ＋ 固定IP8</a>（8,925円）
* IP8は全てXenに。
* サーバーはNTT-X StoreでHP ML115 G5とかその辺（11,750円）
* <a href=""http://kakaku.com/item/05200912059/"">DDR2 PC2-6400 2GB 2枚組</a>×2個＝8GB（7,978円）
* ヴァリュードメインでjpドメイン取得＋DNS弄り放題＋DNS4台（<s>660円</s>940円）
* メールはGoogle AppsのGmail（0円）
* スケジュール管理はGoogle AppsのCalender（0円）
* タスク管理はRedmine（Wikiもついてる）（0円）

うほっいいセット。

ITは手段というベンチャーの場合にこのセットと管理をしてくれる外注がいてくれたら楽じゃないかな。大企業の場合はIBMとかにポンと外注するけどそれのベンチャー版で担当するのは1人というイメージ。

月10万でメールサポート無料（緊急時現場出動は別途）みたいな感じならエンジニア1人雇うより安上がりで便利かも。

誰か俺に発注してくれないかなｗ

実家に設置してみました：
* <a href=""http://docs.komagata.org/4031"">安サーバー構築記１ - ハード組み立て・回線契約編</a>
* <a href=""http://docs.komagata.org/4036"">安サーバー構築記２ - ソフトウェア設定編</a>","2008-12-18 23:35:00","2009-01-02 20:53:14"
"4035","Ubuntu LiveCDでLVM設定","デフォルトだとlvm入ってない。

<pre><code>sudo apt-get install lvm2</code></pre>

コマンドは使えるようになるが、ブロックデバイスとか見えない。

<pre><code>sudo modprobe dm-mod</code></pre>

Device Mapperモジュールを有効にすればOK。

<pre><code>sudo lvdisplay -C
  LV           VG   Attr   LSize   Origin Snap%  Move Log Copy%  Convert
  arial-disk   vg0  -wi-ao  14.90G
  arial-swap   vg0  -wi-ao 488.00M
  courier-disk vg0  -wi-ao 200.00G
  courier-swap vg0  -wi-ao   2.00G
  lucida-disk  vg0  -wi-ao   2.00T
  lucida-swap  vg0  -wi-ao   2.00G
  verdana-disk vg0  -wi-ao 200.00G
  verdana-swap vg0  -wi-ao   2.00G</code></pre>","2009-01-02 11:29:00","2009-01-02 11:32:58"
"4034","Debian - pure-ftpd","UNIXユーザーと関係無いユーザーでアクセスできるFTPd。

Debian流だと設定方法がちょっと変。

<pre><code>sudo apt-get install pure-ftpd
sudo groupadd ftp
sudo useradd -g ftp -d /dev/null -s /bin/false ftp
sudo mkdir /home/ftp
sudo chown ftp.ftp /home/ftp
sudo chmod 755 /home/ftp
sudo pure-pw useradd share -m -u ftp -d /home/ftp
sudo pure-pw mkdb
sudo vi /etc/pure-ftpd/conf/PAMAuthentication
no

sudo ln -s /etc/pure-ftpd/conf/PureDB /etc/pure-ftpd/auth/50pure
sudo /etc/init.d/pure-ftpd restart</code></pre>","2009-01-02 11:27:00","2009-01-02 11:28:41"
"4032","Debian - backports","*etch backportsを使う*

<pre><code>sudo vi /etc/apt/sources.list
deb http://www.jp.backports.org etch-backports main contrib non-free
deb-src http://www.jp.backports.org etch-backports main contrib non-free</code></pre>

<pre></code>sudo apt-get update
sudo apt-get install debian-backports-keyring
sudo apt-get -t etch-backports install “package”</code></pre>

etchでvimやgitの新しいの使える。
","2009-01-01 20:10:00","2009-01-01 20:16:16"
"4030","komagata先生の来世にご期待下さい","<blockquote>y_: ダスカ強かったよな
komagata: <a href=""http://docs.komagata.org/4028"">http://docs.komagata.org/4028</a>
y_: ｓんｓ０
komagata: ｗｗｗｗｗｗｗｗｗｗｗｗｗ
komagata: うるせえ　ころすぞ！ｗ
y_: いやーここまでセンスを感じない馬券はじめてみたわ
komagata: おれセンス零？
y_: ざわざわなるくらい零だわ
komagata: Kyoroは　こいつをどうおもう・・・？
Kyoro: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Kyoro: コスモバルクｗｗｗｗｗｗｗｗｗｗｗｗｗ
Kyoro: なかなかやるなテメー
Kyoro: 俺とyagiがどんな事があっても買わない馬券だなそれ
komagata: 勝ったら　名古屋いって手羽先食う予定だったのになあ
Kyoro: たとえその馬以外の馬が全部心臓病患ってても買わない
y_: ｙ
y_: １００年買い続けても多分１階もマン馬券とれないわ
Kyoro: ｗｗｗｗｗｗｗｗｗｗｗ
komagata: <a href=""http://ameblo.jp/shibuya/entry-10184293635.html"">http://ameblo.jp/shibuya/entry-10184293635.html</a>
komagata: こいつとおれどっちがセンスあるの？
y_: おいおい
y_: こいつはしってんな
komagata: おきなめぐみの元旦那でCAの社長な上、万馬券5万買う現在スノボ中のこいつと、コスモバルク100円買った上に今年の仕事まだ終わってないおれ、どっちが勝ち組なの？
y_: ああ　愚問だな
y_: お前は勝ったよ
komagata: Yes
y_: もう良く戦った
y_: そろそろ休んでいいんだぞ
komagata: でも、おれがいまからおきな恵みと結婚する可能性も・・・？
y_: まぁ多分ビッグバンが起きる可能性よりはたけーんじゃね？
komagata: おれたちの戦いはまだはじまったばかりだ
y_: まぁまだこの長い男坂を登り始めたばかりだべ
komagata: dana</blockquote>","2008-12-31 02:12:00","2008-12-31 19:06:00"
"4029","CakePHP1.2 Stableリリースに赤さんが一言","<blockquote><a href=""http://bakery.cakephp.org/articles/view/the-gift-of-1-2-final"">The Gift of 1.2 final (Articles) | The Bakery, Everything CakePHP</a>

Today, the history of the CakePHP grows stronger. December 25, 2008 will be remembered as one of the most important points in this history. After exactly 2 yrs from the first development release, we can happily say we have the most stable and powerful web framework available. Please enjoy our big present to you, CakePHP 1.2 stable [1]. For this release, we have removed the test files from the build, and created a tag in SVN.</blockquote>

クリスマスにCakePHPの1.2がリリースされた。

1.1で作り始めたばかりの俺にとっては悪夢。

<a href=""http://serif.hatelabo.jp/7719ed43c30f762bfd10b74d958d185d26199924/f758ed1ddd3b7d40e7426a7b4c032971e1d52dcc""><img src=""http://serif.hatelabo.jp/images/cache/7719ed43c30f762bfd10b74d958d185d26199924/f758ed1ddd3b7d40e7426a7b4c032971e1d52dcc.gif"" border=0 alt=""年末持ち帰ったCakeアプ... - 赤さん - はてなセリフ"" /></a>

まさに外道。","2008-12-30 19:33:00","2008-12-30 19:43:55"
"4028","2008有馬記念","<a href=""http://www.flickr.com/photos/komagata/3148084202/"" title=""2008有馬記念 by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3134/3148084202_54e8b68e1a.jpg"" width=""375"" height=""500"" alt=""2008有馬記念"" /></a>

有馬記念負けたぞ馬鹿野郎！","2008-12-30 02:34:00","2008-12-30 02:34:43"
"4027","プログラマーとしての「嗜好」と「適正」から仕事を考える","<blockquote><a href=""http://blog.gijutsuya.jp/harajune/2008/12/24/hatena/"">迷走するはてな - 進・日進月歩</a>

注意してほしいのは、googleは「面白いもの」では決してないことに気をつけてほしい。言葉尻で遊んでるようにも思えるかもしれないが、googleが提供するのは「サービス」なのである。もう少し正確に言えば「ツール」である。</blockquote>

Webサービスを仕事にするにあたってこの点は重要だと思う。

Webサービスには「ツール」と「コンテンツ」がある。この二つは顧客が求める物も製作者の適正も激しく違う気がする。

「ツール」に求められるものは「便利」だ。
「コンテンツ」に求められるものは「オモシロ」だ。

僕個人の適正では、僕は「ツール」をやった方がいいのではないかと思っている。

ブルックスの<a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4894716658/p0t-22/ref=nosim"">人月の神話</a>にある「プログラミングが何故面白いのか」の中から自分の嗜好を考えてみると、「他人の役に立つ物を作る」のが好きなのだ。要は「便利」が嬉しいのだ。

また、僕は子供の頃からゲームが大好きだったのだが、それだけに「コンテンツ」の世界でゲーム業界にまったく勝てる気がしない。

彼らは「何が面白いのか」をひたすら考えて鎬を削ってきた存在だ。

ユーザーインターフェースにしても、一つのゲーム毎にまったく新しいものを構築し続けてきている。

作り方（2D/3Dグラフィック、C、Flash）を覚えたからといって同じ土俵に上がれるとは到底思えない。

ネットワークの普及は「便利」にも「オモシロ」にも大きな影響を与えたが、僕自身は、嗜好・適正・技術から見るに「便利」に生かした方が良いのではないかと思う。

技術としてはLinux、LL、HTTP、モバイルなどが「便利」に役立ちそうなので更に勉強していかなくてはと思います。

<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4894716658/p0t-22/ref=nosim""><img src=""http://ecx.images-amazon.com/images/I/51TWX1TAERL._SL160_.jpg"" width=""111"" height=""160"" alt=""人月の神話―狼人間を撃つ銀の弾はない (Professional computing series (別巻3))"" title=""人月の神話―狼人間を撃つ銀の弾はない (Professional computing series (別巻3))"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/4894716658/p0t-22/ref=nosim"">人月の神話―狼人間を撃つ銀の弾はない (Professional computing series (別巻3))</a></li><li>ピアソンエデュケーション(2002-11)</li><li>ピアソンエデュケーション</li><li>(原著)Frederick Phillips,Jr. Brooks</li><li>(翻訳)滝沢 徹</li><li>(翻訳)富沢 昇</li><li>(翻訳)牧野 祐子</li><li>定価：￥ 3,045</li><li>新品価格：￥ 3,045</li><li>中古価格：￥ 4,800</li><li>ASIN：4894716658</li></ul></td></tr></table>","2008-12-30 01:00:00","2008-12-30 02:03:11"
"4026","Creole終了のお知らせ","<blockquote><a href=""http://creole.phpdb.org/trac/"">Creole - Trac</a>

*The Creole Project is Dead*

Note: Creole is no longer being maintained.</blockquote>

ちょｗｗｗ、PHP5用のDB抽象レイヤーのCreoleが終了！？（via <a href=""http://d.hatena.ne.jp/shimooka/20081225/1230207985"">id:shimooka</a>）

Rails3の決断が早いっつー話があったけどOSS（特にLL系）は引き際も早いですなぁー。

ユーザーにとっては引き際早過ぎて嬉しいところ無しｗ

ぷろぺる（Propel）とかどーなんの？","2008-12-26 01:00:00","2008-12-26 01:07:49"
"4025","グリーンIT計画","<table><tr><td><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/479811815X/p0t-22/ref=nosim""><img src=""http://ecx.images-amazon.com/images/I/51GxOk5QK%2BL._SL160_.jpg"" width=""113"" height=""160"" alt=""zsh最強シェル入門"" title=""zsh最強シェル入門"" border=""0""/></a></td><td><ul><li><a href=""http://www.amazon.co.jp/exec/obidos/ASIN/479811815X/p0t-22/ref=nosim"">zsh最強シェル入門</a></li><li>翔泳社(2008-12-04)</li><li>翔泳社</li><li>定価：￥ 2,520</li><li>新品価格：￥ 2,520</li><li>ASIN：479811815X</li></ul></td></tr></table>

zshの本買いました。zshはドキュメント探すの大変だから傍らにおいて置きたい本ですなー。

<a href=""http://www.flickr.com/photos/komagata/3135713474/"" title=""green prompt by komagata, on Flickr""><img src=""http://farm4.static.flickr.com/3223/3135713474_49be966b2d_o.png"" width=""547"" height=""388"" alt=""green prompt"" /></a>

とりあえず、プロンプト緑に替えてみた。

「ガチ鬱はグリーンITを推進しております。」","2008-12-26 00:47:00","2008-12-26 00:58:01"
